1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,3.1.2.2,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.1.3.1,4.1.2,4.1.2.1,4.1.2.1.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.1.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.5,4.6,4.6.1,4.6.1.1,4.6.1.2,4.6.2,4.6.2.1,4.6.2.2,4.6.3,4.6.4,4.6.5,4.7,4.8,4.8.1,4.8.2,4.8.3,4.9.1,5,6,7,8,9,bov,cap,oryg
4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,4247.0,,3185.0,7549.0,7549.0,7549.0,7549.0,9545.0,9545.0,9545.0,9545.0,9545.0,,,9147.0,3773.0,7297.0,7297.0,,,2283.0,6171.0,12823.0,,6525.0,6525.0,7289.0,7289.0,7289.0,,,,,3353.0,,,,,,,,,6347.0,9661.0,,,,,,,,9947.0,10045.0,,,,,,,,,3747.0,6223.0,1589,1881.0,10433.0,,6209.0,2401.0
4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,,3195.0,8169.0,8169.0,8169.0,8169.0,9553.0,9553.0,9553.0,9553.0,9553.0,,,9227.0,3907.0,7431.0,7431.0,,,2523.0,6189.0,13115.0,,7831.0,7831.0,7499.0,7499.0,7499.0,,,,,3661.0,,,,,,,,,7095.0,9781.0,,,,,,,,10159.0,10111.0,,,,,,,,,3751.0,6225.0,1631,1883.0,10691.0,,6295.0,2411.0
4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,4687.0,,3201.0,8231.0,8231.0,8231.0,8231.0,9621.0,9621.0,9621.0,9621.0,9621.0,,,10051.0,3911.0,7583.0,7583.0,,,2679.0,6243.0,,,8321.0,8321.0,9025.0,9025.0,9025.0,,,,,4009.0,,,,,,,,,7489.0,9811.0,,,,,,,,10225.0,10385.0,,,,,,,,,3759.0,6343.0,1639,1899.0,10707.0,,6389.0,2453.0
4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,,3269.0,8325.0,8325.0,8325.0,8325.0,9643.0,9643.0,9643.0,9643.0,9643.0,,,10203.0,3947.0,7825.0,7825.0,,,2797.0,6305.0,,,8561.0,8561.0,9161.0,9161.0,9161.0,,,,,4097.0,,,,,,,,,8019.0,9865.0,,,,,,,,10441.0,10415.0,,,,,,,,,3799.0,6497.0,1817,1915.0,10721.0,,6439.0,2463.0
4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,4737.0,,3537.0,8629.0,8629.0,8629.0,8629.0,9705.0,9705.0,9705.0,9705.0,9705.0,,,10781.0,4345.0,7897.0,7897.0,,,2999.0,6995.0,,,9671.0,9671.0,10015.0,10015.0,10015.0,,,,,4339.0,,,,,,,,,8319.0,9899.0,,,,,,,,10733.0,10619.0,,,,,,,,,3903.0,6675.0,1821,1941.0,10869.0,,6441.0,2473.0
4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,4745.0,,3943.0,8775.0,8775.0,8775.0,8775.0,9799.0,9799.0,9799.0,9799.0,9799.0,,,12351.0,4497.0,8039.0,8039.0,,,3159.0,7121.0,,,10223.0,10223.0,,41.0,63.0,,,,,4777.0,,,,,,,,,8337.0,9927.0,,,,,,,,11177.0,10709.0,,,,,,,,,4111.0,6677.0,1843,1943.0,10907.0,,6689.0,2497.0
4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,4747.0,,3959.0,9369.0,9369.0,9369.0,9369.0,9815.0,9815.0,9815.0,9815.0,9815.0,,,12377.0,4675.0,8669.0,8669.0,,,3647.0,7413.0,,,10467.0,10467.0,,469.0,1815.0,,,,,5321.0,,,,,,,,,9233.0,10081.0,,,,,,,,11457.0,10731.0,,,,,,,,,4159.0,6703.0,1867,1967.0,11269.0,,6707.0,2701.0
4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,4771.0,,3993.0,9525.0,9525.0,9525.0,9525.0,10017.0,10017.0,10017.0,10017.0,10017.0,,,12609.0,4819.0,9543.0,9543.0,,,4083.0,7485.0,,,10603.0,10603.0,,555.0,1935.0,,,,,5479.0,,,,,,,,,9235.0,10761.0,,,,,,,,11617.0,10883.0,,,,,,,,,4251.0,7023.0,1879,1981.0,11271.0,,6735.0,2761.0
4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,4801.0,,4173.0,9663.0,9663.0,9663.0,9663.0,10031.0,10031.0,10031.0,10031.0,10031.0,,,,4837.0,9665.0,9665.0,,,4151.0,7497.0,,,10797.0,10797.0,,1185.0,2225.0,,,,,6049.0,,,,,,,,,9529.0,11431.0,,,,,,,,11861.0,11077.0,,,,,,,,,4295.0,7227.0,1905,1983.0,11515.0,,6741.0,2813.0
4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,,4357.0,9957.0,9957.0,9957.0,9957.0,10403.0,10403.0,10403.0,10403.0,10403.0,,,,5393.0,9791.0,9791.0,,,4233.0,7575.0,,,11639.0,11639.0,,4349.0,2357.0,,,,,7183.0,,,,,,,,,9531.0,11439.0,,,,,,,,12097.0,11163.0,,,,,,,,,4359.0,7479.0,1921,1991.0,11609.0,,7209.0,2825.0
4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,4907.0,,4551.0,10241.0,10241.0,10241.0,10241.0,10597.0,10597.0,10597.0,10597.0,10597.0,,,,5549.0,10189.0,10189.0,,,4319.0,7607.0,,,12497.0,12497.0,,5815.0,2799.0,,,,,7213.0,,,,,,,,,9549.0,11911.0,,,,,,,,12207.0,11303.0,,,,,,,,,4441.0,7579.0,1925,2011.0,11823.0,,7215.0,2827.0
5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,,4889.0,10649.0,10649.0,10649.0,10649.0,10795.0,10795.0,10795.0,10795.0,10795.0,,,,5561.0,10609.0,10609.0,,,4355.0,8145.0,,,,147.0,,6547.0,3041.0,,,,,7443.0,,,,,,,,,9579.0,12313.0,,,,,,,,12559.0,11429.0,,,,,,,,,4487.0,7591.0,1931,2033.0,11857.0,,7229.0,2831.0
5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,5113.0,,4919.0,10717.0,10717.0,10717.0,10717.0,10819.0,10819.0,10819.0,10819.0,10819.0,,,,5691.0,10755.0,10755.0,,,4525.0,8147.0,,,,1413.0,,8005.0,3667.0,,,,,7469.0,,,,,,,,,9687.0,12527.0,,,,,,,,12943.0,11657.0,,,,,,,,,4495.0,7637.0,1965,2051.0,11975.0,,7231.0,2861.0
5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,5151.0,,5305.0,10789.0,10789.0,10789.0,10789.0,11089.0,11089.0,11089.0,11089.0,11089.0,,,,6101.0,11087.0,11087.0,,,4661.0,8347.0,,,,1887.0,,8047.0,4081.0,,,,,8463.0,,,,,,,,,9727.0,12645.0,,,,,,,,,13326.0,,,,,,,,,4505.0,7763.0,2015,2069.0,12287.0,,7299.0,2925.0
5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,5175.0,,5513.0,10919.0,10919.0,10919.0,10919.0,11847.0,11847.0,11847.0,11847.0,11847.0,,,,6443.0,11961.0,11961.0,,,4927.0,8457.0,,,,1949.0,,8999.0,5515.0,,,,,8527.0,,,,,,,,,10013.0,12715.0,,,,,,,,,11803.0,,,,,,,,,4633.0,7807.0,2023,2071.0,12477.0,,7353.0,2959.0
5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,5179.0,,5517.0,11971.0,11971.0,11971.0,11971.0,11939.0,11939.0,11939.0,11939.0,11939.0,,,,6535.0,11979.0,11979.0,,,5055.0,8545.0,,,,2495.0,,9265.0,6325.0,,,,,9215.0,,,,,,,,,11391.0,13121.0,,,,,,,,,11829.0,,,,,,,,,4635.0,7829.0,2037,2129.0,12587.0,,7529.0,2961.0
5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,5301.0,,5583.0,12241.0,12241.0,12241.0,12241.0,12195.0,12195.0,12195.0,12195.0,12195.0,,,,6569.0,12569.0,12569.0,,,5511.0,8777.0,,,,2651.0,,9677.0,6335.0,,,,,10425.0,,,,,,,,,11867.0,,,,,,,,,,12171.0,,,,,,,,,4655.0,7887.0,2049,2139.0,12589.0,,7615.0,3019.0
5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,5373.0,,6057.0,12253.0,12253.0,12253.0,12253.0,12489.0,12489.0,12489.0,12489.0,12489.0,,,,7105.0,12727.0,12727.0,,,5655.0,8945.0,,,,2681.0,,10633.0,7305.0,,,,,11067.0,,,,,,,,,12349.0,,,,,,,,,,12575.0,,,,,,,,,4665.0,7889.0,2103,2145.0,12613.0,,7649.0,3037.0
5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,,6229.0,12447.0,12447.0,12447.0,12447.0,12557.0,12557.0,12557.0,12557.0,12557.0,,,,7441.0,12793.0,12793.0,,,5997.0,8957.0,,,,2977.0,,10909.0,8695.0,,,,,11365.0,,,,,,,,,12857.0,,,,,,,,,,12655.0,,,,,,,,,4759.0,7973.0,2111,2151.0,12751.0,,8021.0,3065.0
5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,5385.0,,6309.0,12469.0,12469.0,12469.0,12469.0,12563.0,12563.0,12563.0,12563.0,12563.0,,,,7713.0,,233.0,,,6437.0,9185.0,,,,3221.0,,13091.0,9385.0,,,,,11467.0,,,,,,,,,12947.0,,,,,,,,,,12723.0,,,,,,,,,4773.0,8043.0,2115,2185.0,13163.0,,8025.0,3109.0
5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,,6561.0,13009.0,13009.0,13009.0,13009.0,12617.0,12617.0,12617.0,12617.0,12617.0,,,,8055.0,,363.0,,,7501.0,9371.0,,,,3347.0,,13117.0,10079.0,,,,,11865.0,,,,,,,,,,,,,,,,,,,12867.0,,,,,,,,,4803.0,8367.0,2169,2193.0,13179.0,,8027.0,3111.0
5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,5423.0,,7011.0,,507.0,507.0,565.0,12795.0,12795.0,12795.0,12795.0,12795.0,,,,8371.0,,935.0,,,7587.0,9383.0,,,,4549.0,,,10363.0,,,,,11955.0,,,,,,,,,,,,,,,,,,,13063.0,,,,,,,,,4809.0,8459.0,2175,2199.0,,,8057.0,3121.0
5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,,7013.0,,595.0,595.0,599.0,12819.0,12819.0,12819.0,12819.0,12819.0,,,,8467.0,,1103.0,,,7775.0,9393.0,,,,4645.0,,,10901.0,,,,,12159.0,,,,,,,,,,,,,,,,,,,13089.0,,,,,,,,,4833.0,8479.0,2189,2233.0,,,8119.0,3133.0
5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,,7087.0,,741.0,741.0,807.0,12833.0,12833.0,12833.0,12833.0,12833.0,,,,9097.0,,1495.0,,,7885.0,9563.0,,,,4923.0,,,11411.0,,,,,12297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4913.0,8525.0,2205,2239.0,,,8137.0,3149.0
5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,5537.0,,7261.0,,1563.0,1563.0,1081.0,12923.0,12923.0,12923.0,12923.0,12923.0,,,,9413.0,,1939.0,,,7961.0,9807.0,,,,4943.0,,,12809.0,,,,,12335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4933.0,8569.0,2221,2277.0,,,8333.0,3165.0
5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,5543.0,,7389.0,,5605.0,5605.0,1331.0,13131.0,13131.0,13131.0,13131.0,13131.0,,,,9555.0,,2047.0,,,8213.0,9843.0,,,,5121.0,,,13079.0,,,,,13103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961.0,8585.0,2247,2387.0,,,8339.0,3183.0
5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0,,7435.0,,6125.0,6125.0,2101.0,,313.0,157.0,157.0,157.0,,,,9635.0,,2371.0,,,8765.0,9915.0,,,,5245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4991.0,8703.0,2263,2811.0,,,8579.0,3245.0
5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,,7505.0,,8393.0,8393.0,2769.0,,4543.0,2907.0,2907.0,2907.0,,,,9769.0,,2787.0,,,9033.0,9943.0,,,,5743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005.0,8937.0,2273,2815.0,,,8593.0,3261.0
5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,5653.0,,7641.0,,10063.0,10063.0,2913.0,,4677.0,5629.0,5629.0,5629.0,,,,10377.0,,3621.0,,,9851.0,10073.0,,,,6511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009.0,9021.0,2279,2847.0,,,8615.0,3281.0
5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,5693.0,,7735.0,,10745.0,10745.0,3081.0,,4775.0,8105.0,8105.0,8105.0,,,,10743.0,,3779.0,,,9885.0,10117.0,,,,7517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.0,9051.0,2323,2941.0,,,8953.0,3553.0
5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,5797.0,,7755.0,,12859.0,12859.0,3103.0,,4879.0,11079.0,11079.0,11079.0,,,,11627.0,,4015.0,,,10037.0,10381.0,,,,8097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117.0,9135.0,2335,3013.0,,,8979.0,3573.0
6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,6007.0,,7787.0,,,1969.0,3203.0,,5697.0,12283.0,12283.0,12283.0,,,,11681.0,,4209.0,,,10409.0,10669.0,,,,8547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.0,9137.0,2343,3021.0,,,9067.0,3585.0
6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,,7795.0,,,2161.0,3551.0,,6013.0,,2307.0,259.0,,,,12249.0,,4417.0,,,10839.0,10815.0,,,,8687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.0,9365.0,2359,3051.0,,,9149.0,3595.0
6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,,7827.0,,,5555.0,3599.0,,7459.0,,3685.0,655.0,,,,12321.0,,4545.0,,,10841.0,10873.0,,,,9501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319.0,9403.0,2381,3097.0,,,9179.0,3619.0
6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,,7913.0,,,5709.0,3719.0,,8151.0,,6581.0,707.0,,,,12333.0,,4891.0,,,11295.0,11359.0,,,,9881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.0,9419.0,2391,3151.0,,,9197.0,3635.0
6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,6151.0,,8109.0,,,12147.0,4509.0,,9035.0,,6721.0,943.0,,,,12521.0,,5359.0,,,11441.0,11361.0,,,,10201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453.0,9891.0,2395,3191.0,,,9441.0,3637.0
6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,6161.0,,8237.0,,,,4701.0,,10923.0,,7201.0,1061.0,,,,12533.0,,5553.0,,,11871.0,11383.0,,,,10801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461.0,10577.0,2425,3297.0,,,9507.0,3641.0
6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,6175.0,,8247.0,,,,5185.0,,12103.0,,10587.0,1345.0,,,,12619.0,,5617.0,,,12325.0,11587.0,,,,11943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5493.0,10643.0,2427,3311.0,,,9541.0,3677.0
6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,6177.0,,8251.0,,,,5211.0,,,,12045.0,1897.0,,,,12635.0,,6015.0,,,12877.0,12233.0,,,,12129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5619.0,10661.0,2499,3341.0,,,9755.0,3691.0
6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,6379.0,,8355.0,,,,5679.0,,,,,2017.0,,,,12799.0,,6537.0,,,12941.0,12363.0,,,,12763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623.0,10673.0,2505,3655.0,,,10119.0,3697.0
6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,6407.0,,8501.0,,,,6291.0,,,,,2397.0,,,,12841.0,,6701.0,,,12963.0,12441.0,,,,13061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5663.0,10687.0,2529,3705.0,,,10131.0,3711.0
6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,6597.0,,8551.0,,,,6293.0,,,,,2509.0,,,,12871.0,,8039.0,,,13119.0,12543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689.0,10735.0,2533,3755.0,,,10205.0,3729.0
6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,6619.0,,8553.0,,,,6403.0,,,,,2677.0,,,,13149.0,,8131.0,,,13169.0,12699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.0,10771.0,2649,3763.0,,,10397.0,3909.0
6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,6987.0,,8575.0,,,,7781.0,,,,,3693.0,,,,,,8303.0,,,,12773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717.0,10859.0,2669,3765.0,,,10399.0,3919.0
7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,,8713.0,,,,8557.0,,,,,3745.0,,,,,,8867.0,,,,13013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5745.0,10897.0,2693,3805.0,,,10465.0,3921.0
7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,,9151.0,,,,8563.0,,,,,3989.0,,,,,,9109.0,,,,13073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5975.0,11183.0,2697,3941.0,,,10703.0,3983.0
7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,,9375.0,,,,9335.0,,,,,4201.0,,,,,,9707.0,,,,13141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5979.0,11189.0,2759,3965.0,,,10775.0,4003.0
7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,7411.0,,9585.0,,,,9351.0,,,,,4217.0,,,,,,11283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5989.0,11307.0,2771,4099.0,,,10911.0,4007.0
7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,7417.0,,9629.0,,,,9813.0,,,,,4541.0,,,,,,12581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6023.0,11393.0,2803,4133.0,,,11061.0,4079.0
7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,7545.0,,9637.0,,,,10085.0,,,,,4739.0,,,,,,12725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6081.0,11469.0,2807,4191.0,,,11137.0,4091.0
7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,7555.0,,9669.0,,,,11305.0,,,,,4909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6107.0,11817.0,2809,4271.0,,,11401.0,4101.0
7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,7559.0,,9833.0,,,,12825.0,,,,,5415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6129.0,11849.0,2821,4323.0,,,11421.0,4127.0
7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,7599.0,,9887.0,,,,13067.0,,,,,5481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143.0,11863.0,2843,4335.0,,,11591.0,4153.0
7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,7603.0,,10011.0,,,,13153.0,,,,,5761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153.0,12155.0,2857,4459.0,,,11935.0,4163.0
7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,7627.0,,10105.0,,,,,,,,,6133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6173.0,12165.0,2865,4467.0,,,11965.0,4181.0
7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,7639.0,,10129.0,,,,,,,,,6687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6191.0,12169.0,2867,4493.0,,,12107.0,4219.0
7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,7699.0,,10147.0,,,,,,,,,7077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6199.0,12211.0,2891,4721.0,,,12183.0,4225.0
7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,7725.0,,10151.0,,,,,,,,,7191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6207.0,12337.0,2915,4811.0,,,12327.0,4231.0
7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,7733.0,,10185.0,,,,,,,,,7273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6239.0,12439.0,2921,4815.0,,,12399.0,4265.0
7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,7783.0,,10243.0,,,,,,,,,7405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6383.0,12449.0,2927,4895.0,,,12415.0,4281.0
7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,7801.0,,10285.0,,,,,,,,,7503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415.0,12479.0,2957,4941.0,,,12443.0,4283.0
7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,,10395.0,,,,,,,,,7791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6417.0,12485.0,2967,4951.0,,,12475.0,4291.0
7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,7893.0,,10453.0,,,,,,,,,7809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6557.0,12503.0,2995,4969.0,,,12501.0,4337.0
7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,7921.0,,10589.0,,,,,,,,,8357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6585.0,12553.0,3023,4977.0,,,12507.0,4367.0
7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,,10625.0,,,,,,,,,8507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6727.0,12591.0,3025,5061.0,,,12519.0,4485.0
8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,8001.0,,10629.0,,,,,,,,,8537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739.0,12615.0,3035,5091.0,,,13023.0,4519.0
8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,8155.0,,10905.0,,,,,,,,,8559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6901.0,12623.0,3047,5105.0,,,13027.0,4531.0
