1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,4,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.2,4.1.2.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.4.2,4.5,4.6,4.6.2,4.6.2.2,4.6.4,4.6.5,4.7,4.8,4.8.1,4.9,4.9.1,6,7,8,bov,oryg
129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,129906.0,,127554.0,132459.0,132459.0,132459.0,132459.0,91163.0,91163.0,91163.0,91163.0,,61697.0,61697.0,61697.0,61697.0,61697.0,61697.0,61697.0,61697.0,61697.0,37829.0,37829.0,37829.0,37829.0,37829.0,37829.0,85913.0,85913.0,85913.0,85913.0,85913.0,85913.0,85913.0,85913.0,85913.0,81319.0,81319.0,81319.0,81319.0,81319.0,81319.0,77941.0,,91997.0,91997.0,44103.0,,,,22957.0,79070.0,79070.0,135201.0,,,,22253
42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,42637.0,,28223.0,59615.0,59615.0,59615.0,59615.0,92335.0,92335.0,92335.0,92335.0,,62301.0,62301.0,62301.0,62301.0,62301.0,62301.0,62301.0,62301.0,62301.0,38647.0,38647.0,38647.0,38647.0,38647.0,38647.0,88757.0,88757.0,88757.0,88757.0,88757.0,88757.0,88757.0,88757.0,88757.0,81537.0,81537.0,81537.0,81537.0,81537.0,81537.0,80085.0,,111991.0,111991.0,44241.0,,,,23177.0,148162.0,148162.0,73223.0,,,,22323
43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,43089.0,,29329.0,60549.0,60549.0,60549.0,60549.0,94989.0,94989.0,94989.0,94989.0,,64819.0,64819.0,64819.0,64819.0,64819.0,64819.0,64819.0,64819.0,64819.0,38659.0,38659.0,38659.0,38659.0,38659.0,38659.0,94557.0,94557.0,94557.0,94557.0,94557.0,94557.0,94557.0,94557.0,94557.0,84539.0,84539.0,84539.0,84539.0,84539.0,84539.0,90999.0,,144636.0,144636.0,58815.0,,,,25481.0,96948.0,96948.0,135321.0,,,,22645
44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,44107.0,,29859.0,70159.0,70159.0,70159.0,70159.0,139815.0,139815.0,139815.0,139815.0,,72257.0,72257.0,72257.0,72257.0,72257.0,72257.0,72257.0,72257.0,72257.0,39099.0,39099.0,39099.0,39099.0,39099.0,39099.0,94559.0,94559.0,94559.0,94559.0,94559.0,94559.0,94559.0,94559.0,94559.0,88405.0,88405.0,88405.0,88405.0,88405.0,88405.0,98201.0,,118207.0,118207.0,59325.0,,,,29763.0,105900.0,105900.0,74425.0,,,,22691
44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,44803.0,,31925.0,135153.0,135153.0,135153.0,135153.0,97557.0,97557.0,97557.0,97557.0,,73343.0,73343.0,73343.0,73343.0,73343.0,73343.0,73343.0,73343.0,73343.0,42407.0,42407.0,42407.0,42407.0,42407.0,42407.0,100331.0,100331.0,100331.0,100331.0,100331.0,100331.0,100331.0,100331.0,100331.0,94581.0,94581.0,94581.0,94581.0,94581.0,94581.0,102613.0,,,2435.0,59687.0,,,,31103.0,111416.0,111416.0,74427.0,,,,23169
46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,46159.0,,33809.0,136281.0,136281.0,136281.0,136281.0,99543.0,99543.0,99543.0,99543.0,,75063.0,75063.0,75063.0,75063.0,75063.0,75063.0,75063.0,75063.0,75063.0,44395.0,44395.0,44395.0,44395.0,44395.0,44395.0,104387.0,104387.0,104387.0,104387.0,104387.0,104387.0,104387.0,104387.0,104387.0,100687.0,100687.0,100687.0,100687.0,100687.0,100687.0,106047.0,,,2515.0,64835.0,,,,34689.0,115058.0,115058.0,75109.0,,,,23261
46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,46371.0,,34725.0,80987.0,80987.0,80987.0,80987.0,101353.0,101353.0,101353.0,101353.0,,77887.0,77887.0,77887.0,77887.0,77887.0,77887.0,77887.0,77887.0,77887.0,130425.0,130425.0,130425.0,130425.0,130425.0,130425.0,143844.0,143844.0,143844.0,143844.0,143844.0,143844.0,143844.0,143844.0,143844.0,110553.0,110553.0,110553.0,110553.0,110553.0,110553.0,107421.0,,,3617.0,76793.0,,,,39619.0,115266.0,115266.0,75945.0,,,,23943
46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,46485.0,,35369.0,81815.0,81815.0,81815.0,81815.0,101583.0,101583.0,101583.0,101583.0,,81005.0,81005.0,81005.0,81005.0,81005.0,81005.0,81005.0,81005.0,81005.0,46069.0,46069.0,46069.0,46069.0,46069.0,46069.0,114017.0,114017.0,114017.0,114017.0,114017.0,114017.0,114017.0,114017.0,114017.0,111427.0,111427.0,111427.0,111427.0,111427.0,111427.0,143079.0,,,3887.0,76861.0,,,,39765.0,117820.0,117820.0,76443.0,,,,24125
49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,49039.0,,37235.0,87855.0,87855.0,87855.0,87855.0,102103.0,102103.0,102103.0,102103.0,,83933.0,83933.0,83933.0,83933.0,83933.0,83933.0,83933.0,83933.0,83933.0,46177.0,46177.0,46177.0,46177.0,46177.0,46177.0,115551.0,115551.0,115551.0,115551.0,115551.0,115551.0,115551.0,115551.0,115551.0,112893.0,112893.0,112893.0,112893.0,112893.0,112893.0,112925.0,,,4825.0,80809.0,,,,147223.0,119566.0,119566.0,136329.0,,,,25525
49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,49763.0,,129441.0,89025.0,89025.0,89025.0,89025.0,103819.0,103819.0,103819.0,103819.0,,90765.0,90765.0,90765.0,90765.0,90765.0,90765.0,90765.0,90765.0,90765.0,49567.0,49567.0,49567.0,49567.0,49567.0,49567.0,118193.0,118193.0,118193.0,118193.0,118193.0,118193.0,118193.0,118193.0,118193.0,115971.0,115971.0,115971.0,115971.0,115971.0,115971.0,118135.0,,,123867.0,81215.0,,,,45067.0,,381.0,136566.0,,,,25557
49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,49821.0,,40763.0,90373.0,90373.0,90373.0,90373.0,107221.0,107221.0,107221.0,107221.0,,91633.0,91633.0,91633.0,91633.0,91633.0,91633.0,91633.0,91633.0,91633.0,50243.0,50243.0,50243.0,50243.0,50243.0,50243.0,118993.0,118993.0,118993.0,118993.0,118993.0,118993.0,118993.0,118993.0,118993.0,148879.0,148879.0,148879.0,148879.0,148879.0,148879.0,,,,124041.0,88601.0,,,,131485.0,,681.0,79539.0,,,,25661
49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,49919.0,,43711.0,93483.0,93483.0,93483.0,93483.0,142497.0,142497.0,142497.0,142497.0,,95137.0,95137.0,95137.0,95137.0,95137.0,95137.0,95137.0,95137.0,95137.0,131310.0,131310.0,131310.0,131310.0,131310.0,131310.0,,7181.0,4657.0,4657.0,325.0,16493.0,16493.0,16493.0,16493.0,,6833.0,6833.0,6833.0,6833.0,27377.0,,,,6249.0,141408.0,,,,132705.0,,3473.0,80145.0,,,,26409
131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,131184.0,,44441.0,96201.0,96201.0,96201.0,96201.0,110303.0,110303.0,110303.0,110303.0,,99447.0,99447.0,99447.0,99447.0,99447.0,99447.0,99447.0,99447.0,99447.0,131349.0,131349.0,131349.0,131349.0,131349.0,131349.0,,23059.0,8169.0,8169.0,12309.0,127710.0,127710.0,127710.0,127710.0,,9113.0,9113.0,9113.0,9113.0,53207.0,,,,6657.0,109049.0,,,,133677.0,,4863.0,80555.0,,,,26621
131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,131223.0,,50211.0,100151.0,100151.0,100151.0,100151.0,110997.0,110997.0,110997.0,110997.0,,104473.0,104473.0,104473.0,104473.0,104473.0,104473.0,104473.0,104473.0,104473.0,56679.0,56679.0,56679.0,56679.0,56679.0,56679.0,,31487.0,9245.0,9245.0,15585.0,128724.0,128724.0,128724.0,128724.0,,17863.0,17863.0,17863.0,17863.0,60085.0,,,,8273.0,111209.0,,,,71651.0,,8419.0,80745.0,,,,26693
50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,50325.0,,50793.0,100789.0,100789.0,100789.0,100789.0,111269.0,111269.0,111269.0,111269.0,,106821.0,106821.0,106821.0,106821.0,106821.0,106821.0,106821.0,106821.0,106821.0,56683.0,56683.0,56683.0,56683.0,56683.0,56683.0,,31957.0,10179.0,10179.0,22745.0,70467.0,70467.0,70467.0,70467.0,,17865.0,17865.0,17865.0,17865.0,61415.0,,,,10049.0,143793.0,,,,72229.0,,8463.0,81341.0,,,,27129
50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,50603.0,,51695.0,141387.0,141387.0,141387.0,141387.0,112429.0,112429.0,112429.0,112429.0,,107299.0,107299.0,107299.0,107299.0,107299.0,107299.0,107299.0,107299.0,107299.0,58901.0,58901.0,58901.0,58901.0,58901.0,58901.0,,34909.0,13587.0,13587.0,25901.0,72747.0,72747.0,72747.0,72747.0,,18699.0,18699.0,18699.0,18699.0,107695.0,,,,11219.0,113121.0,,,,76487.0,,8995.0,83415.0,,,,27287
50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,50729.0,,56383.0,112981.0,112981.0,112981.0,112981.0,115673.0,115673.0,115673.0,115673.0,,109131.0,109131.0,109131.0,109131.0,109131.0,109131.0,109131.0,109131.0,109131.0,59435.0,59435.0,59435.0,59435.0,59435.0,59435.0,,37215.0,15157.0,15157.0,30733.0,100761.0,100761.0,100761.0,100761.0,,26569.0,26569.0,26569.0,26569.0,,,,,125340.0,115787.0,,,,76865.0,,11651.0,84409.0,,,,27955
51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,,57813.0,114667.0,114667.0,114667.0,114667.0,115749.0,115749.0,115749.0,115749.0,,113617.0,113617.0,113617.0,113617.0,113617.0,113617.0,113617.0,113617.0,113617.0,59739.0,59739.0,59739.0,59739.0,59739.0,59739.0,,38167.0,20143.0,20143.0,35325.0,,11601.0,1577.0,1577.0,,28927.0,28927.0,28927.0,28927.0,,,,,15703.0,115915.0,,,,81125.0,,14799.0,84879.0,,,,127653
51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,51241.0,,57855.0,114765.0,114765.0,114765.0,114765.0,116065.0,116065.0,116065.0,116065.0,,145227.0,145227.0,145227.0,145227.0,145227.0,145227.0,145227.0,145227.0,145227.0,61615.0,61615.0,61615.0,61615.0,61615.0,61615.0,,39085.0,22767.0,22767.0,46617.0,,23153.0,9063.0,9063.0,,30495.0,30495.0,30495.0,30495.0,,,,,18237.0,117435.0,,,,92971.0,,24533.0,87823.0,,,,28367
51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,51747.0,,58747.0,116107.0,116107.0,116107.0,116107.0,117451.0,117451.0,117451.0,117451.0,,119627.0,119627.0,119627.0,119627.0,119627.0,119627.0,119627.0,119627.0,119627.0,62785.0,62785.0,62785.0,62785.0,62785.0,62785.0,,129654.0,126930.0,126930.0,131055.0,,33413.0,27477.0,27477.0,,32713.0,32713.0,32713.0,32713.0,,,,,23707.0,119291.0,,,,139257.0,,25599.0,87947.0,,,,28481
51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,51897.0,,60465.0,119749.0,119749.0,119749.0,119749.0,117965.0,117965.0,117965.0,117965.0,,121021.0,121021.0,121021.0,121021.0,121021.0,121021.0,121021.0,121021.0,121021.0,63533.0,63533.0,63533.0,63533.0,63533.0,63533.0,,43701.0,27271.0,27271.0,132300.0,,33949.0,29039.0,29039.0,,49009.0,49009.0,49009.0,49009.0,,,,,24485.0,121481.0,,,,94113.0,,31439.0,88115.0,,,,28807
52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,52237.0,,61227.0,,7613.0,7613.0,2655.0,118703.0,118703.0,118703.0,118703.0,,,3711.0,3711.0,3711.0,3711.0,3203.0,3203.0,169.0,2077.0,66091.0,66091.0,66091.0,66091.0,66091.0,66091.0,,45625.0,27283.0,27283.0,58171.0,,52871.0,36941.0,36941.0,,57417.0,57417.0,57417.0,57417.0,,,,,28081.0,,,,,95953.0,,36403.0,91275.0,,,,29261
52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,52595.0,,61289.0,,15507.0,15507.0,6175.0,121453.0,121453.0,121453.0,121453.0,,,15125.0,15125.0,15125.0,15125.0,12841.0,12841.0,755.0,3373.0,67319.0,67319.0,67319.0,67319.0,67319.0,67319.0,,46073.0,28809.0,28809.0,58671.0,,58341.0,45917.0,45917.0,,59603.0,59603.0,59603.0,59603.0,,,,,29171.0,,,,,96015.0,,36845.0,139029.0,,,,29263
52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,52999.0,,64683.0,,22411.0,22411.0,8051.0,,26811.0,26811.0,26811.0,,,17231.0,17231.0,17231.0,17231.0,125133.0,125133.0,1141.0,3483.0,68893.0,68893.0,68893.0,68893.0,68893.0,68893.0,,55597.0,29743.0,29743.0,133791.0,,60447.0,46827.0,46827.0,,65631.0,65631.0,65631.0,65631.0,,,,,32683.0,,,,,141081.0,,42257.0,99349.0,,,,29529
53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,53621.0,,65603.0,,51865.0,51865.0,8285.0,,3297.0,1239.0,1239.0,,,33559.0,33559.0,33559.0,33559.0,125139.0,125139.0,123444.0,5229.0,134469.0,134469.0,134469.0,134469.0,134469.0,134469.0,,57541.0,128694.0,128694.0,136338.0,,60799.0,130650.0,130650.0,,67679.0,67679.0,67679.0,67679.0,,,,,34211.0,,,,,106963.0,,43019.0,140700.0,,,,29577
53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,53625.0,,65697.0,,65619.0,65619.0,124560.0,,37115.0,27587.0,27587.0,,,51535.0,51535.0,51535.0,51535.0,126870.0,126870.0,3655.0,14289.0,134658.0,134658.0,134658.0,134658.0,134658.0,134658.0,,67453.0,38567.0,38567.0,84959.0,,86489.0,56043.0,56043.0,,76963.0,76963.0,76963.0,76963.0,,,,,129042.0,,,,,112045.0,,131424.0,100255.0,,,,29773
56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,56101.0,,67613.0,,78637.0,78637.0,10615.0,,40647.0,52069.0,52069.0,,,52817.0,52817.0,52817.0,52817.0,25411.0,25411.0,5543.0,15891.0,70189.0,70189.0,70189.0,70189.0,70189.0,70189.0,,137655.0,43445.0,43445.0,90863.0,,90123.0,67095.0,67095.0,,80051.0,80051.0,80051.0,80051.0,,,,,38253.0,,,,,143634.0,,52007.0,140781.0,,,,29839
56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,56315.0,,68897.0,,94453.0,94453.0,125151.0,,43659.0,76431.0,76431.0,,,58271.0,58271.0,58271.0,58271.0,30021.0,30021.0,6533.0,125601.0,70423.0,70423.0,70423.0,70423.0,70423.0,70423.0,,89829.0,47059.0,47059.0,109931.0,,139008.0,68923.0,68923.0,,136857.0,136857.0,136857.0,136857.0,,,,,38461.0,,,,,144087.0,,52603.0,101031.0,,,,30357
57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,57087.0,,69125.0,,97211.0,97211.0,125199.0,,52617.0,103689.0,103689.0,,,59241.0,59241.0,59241.0,59241.0,31039.0,31039.0,6937.0,125928.0,70789.0,70789.0,70789.0,70789.0,70789.0,70789.0,,102075.0,49207.0,49207.0,119887.0,,118863.0,83961.0,83961.0,,148055.0,148055.0,148055.0,148055.0,,,,,40465.0,,,,,,,132078.0,102279.0,,,,32063
57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,57141.0,,69297.0,,101089.0,101089.0,23061.0,,55997.0,113309.0,113309.0,,,72449.0,72449.0,72449.0,72449.0,56727.0,56727.0,9107.0,19013.0,71849.0,71849.0,71849.0,71849.0,71849.0,71849.0,,105495.0,49469.0,49469.0,120861.0,,,85697.0,85697.0,,94293.0,94293.0,94293.0,94293.0,,,,,42275.0,,,,,,,57337.0,104613.0,,,,32231
57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,57227.0,,71007.0,,113899.0,113899.0,25855.0,,147979.0,,26911.0,,,72831.0,72831.0,72831.0,72831.0,75523.0,75523.0,10027.0,22349.0,135942.0,135942.0,135942.0,135942.0,135942.0,135942.0,,111199.0,50033.0,50033.0,121237.0,,,138417.0,138417.0,,95431.0,95431.0,95431.0,95431.0,,,,,42643.0,,,,,,,64905.0,104729.0,,,,32345
57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,57245.0,,72243.0,,118083.0,118083.0,27623.0,,111687.0,,28497.0,,,135969.0,135969.0,135969.0,135969.0,,2597.0,10365.0,23125.0,79189.0,79189.0,79189.0,79189.0,79189.0,79189.0,,117903.0,51125.0,51125.0,,,,91027.0,91027.0,,95875.0,95875.0,95875.0,95875.0,,,,,43687.0,,,,,,,67771.0,105923.0,,,,32623
58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,58471.0,,72825.0,,,19177.0,29229.0,,114193.0,,33021.0,,,81571.0,81571.0,81571.0,81571.0,,10491.0,11523.0,25957.0,83535.0,83535.0,83535.0,83535.0,83535.0,83535.0,,,59841.0,59841.0,,,,97535.0,97535.0,,101729.0,101729.0,101729.0,101729.0,,,,,130377.0,,,,,,,76757.0,107483.0,,,,32739
132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,132726.0,,72879.0,,,20975.0,32035.0,,,,59889.0,,,83799.0,83799.0,83799.0,83799.0,,16557.0,12765.0,30029.0,85601.0,85601.0,85601.0,85601.0,85601.0,85601.0,,,60119.0,60119.0,,,,99521.0,99521.0,,141888.0,141888.0,141888.0,141888.0,,,,,46891.0,,,,,,,80969.0,110027.0,,,,32765
61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,61551.0,,72945.0,,,51391.0,32517.0,,,,61431.0,,,87379.0,87379.0,87379.0,87379.0,,18457.0,13327.0,32243.0,86001.0,86001.0,86001.0,86001.0,86001.0,86001.0,,,61569.0,61569.0,,,,120377.0,120377.0,,110333.0,110333.0,110333.0,110333.0,,,,,49341.0,,,,,,,83447.0,110327.0,,,,32797
61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,61823.0,,73039.0,,,52667.0,33229.0,,,,62463.0,,,88415.0,88415.0,88415.0,88415.0,,25589.0,14859.0,34039.0,88985.0,88985.0,88985.0,88985.0,88985.0,88985.0,,,68717.0,68717.0,,,,121789.0,121789.0,,111881.0,111881.0,111881.0,111881.0,,,,,58625.0,,,,,,,88247.0,110481.0,,,,33081
64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,64533.0,,73417.0,,,80747.0,40317.0,,,,62829.0,,,89777.0,89777.0,89777.0,89777.0,,28165.0,19563.0,35371.0,89437.0,89437.0,89437.0,89437.0,89437.0,89437.0,,,70709.0,70709.0,,,,,15913.0,,119429.0,119429.0,119429.0,119429.0,,,,,59229.0,,,,,,,88377.0,111817.0,,,,33117
65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,65771.0,,136089.0,,,112107.0,45693.0,,,,66971.0,,,110435.0,110435.0,110435.0,110435.0,,29503.0,20771.0,37543.0,94129.0,94129.0,94129.0,94129.0,94129.0,94129.0,,,75631.0,75631.0,,,,,33049.0,,120873.0,120873.0,120873.0,120873.0,,,,,59561.0,,,,,,,92065.0,112173.0,,,,128514
66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,66909.0,,77193.0,,,,46537.0,,,,100197.0,,,144180.0,144180.0,144180.0,144180.0,,35763.0,21197.0,38387.0,94623.0,94623.0,94623.0,94623.0,94623.0,94623.0,,,81015.0,81015.0,,,,,130515.0,,,10825.0,10825.0,761.0,,,,,132927.0,,,,,,,105981.0,112661.0,,,,34381
134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,134118.0,,77221.0,,,,52475.0,,,,111355.0,,,115831.0,115831.0,115831.0,115831.0,,39241.0,21373.0,39789.0,95205.0,95205.0,95205.0,95205.0,95205.0,95205.0,,,81987.0,81987.0,,,,,80165.0,,,11001.0,11001.0,123342.0,,,,,61819.0,,,,,,,118725.0,113667.0,,,,128688
67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,67877.0,,80313.0,,,,58513.0,,,,,,,,123315.0,847.0,3783.0,,40827.0,22453.0,39985.0,95399.0,95399.0,95399.0,95399.0,95399.0,95399.0,,,84791.0,84791.0,,,,,120617.0,,,124899.0,124899.0,3971.0,,,,,62811.0,,,,,,,,144144.0,,,,34463
69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,69037.0,,80319.0,,,,58559.0,,,,,,,,123522.0,1649.0,5635.0,,52449.0,126774.0,43045.0,99835.0,99835.0,99835.0,99835.0,99835.0,99835.0,,,87421.0,87421.0,,,,,,,,14917.0,14917.0,5227.0,,,,,65439.0,,,,,,,,114675.0,,,,35265
69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,69087.0,,80605.0,,,,59867.0,,,,,,,,6163.0,3911.0,5777.0,,61393.0,26305.0,43147.0,107149.0,107149.0,107149.0,107149.0,107149.0,107149.0,,,88889.0,88889.0,,,,,,,,20107.0,20107.0,5267.0,,,,,133815.0,,,,,,,,114961.0,,,,35357
69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,69127.0,,81169.0,,,,72775.0,,,,,,,,124149.0,5919.0,146387.0,,64081.0,28931.0,50063.0,107181.0,107181.0,107181.0,107181.0,107181.0,107181.0,,,88909.0,88909.0,,,,,,,,26973.0,26973.0,7901.0,,,,,66779.0,,,,,,,,115559.0,,,,35513
70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,70113.0,,85005.0,,,,135519.0,,,,,,,,8313.0,8851.0,10249.0,,77879.0,30879.0,131193.0,111909.0,111909.0,111909.0,111909.0,111909.0,111909.0,,,139230.0,139230.0,,,,,,,,35179.0,35179.0,7935.0,,,,,135177.0,,,,,,,,144414.0,,,,35615
70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,70247.0,,89997.0,,,,79477.0,,,,,,,,12749.0,10465.0,23541.0,,80125.0,30971.0,52323.0,113203.0,113203.0,113203.0,113203.0,113203.0,113203.0,,,94963.0,94963.0,,,,,,,,85659.0,85659.0,10571.0,,,,,72645.0,,,,,,,,116131.0,,,,128922
70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,70749.0,,90071.0,,,,80353.0,,,,,,,,15785.0,11279.0,27267.0,,81059.0,33695.0,52543.0,114119.0,114119.0,114119.0,114119.0,114119.0,114119.0,,,95549.0,95549.0,,,,,,,,88229.0,88229.0,11459.0,,,,,74901.0,,,,,,,,116849.0,,,,36451
71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,71005.0,,90719.0,,,,80427.0,,,,,,,,16795.0,12985.0,33187.0,,137499.0,34801.0,56763.0,116995.0,116995.0,116995.0,116995.0,116995.0,116995.0,,,97135.0,97135.0,,,,,,,,,123105.0,12335.0,,,,,79369.0,,,,,,,,117291.0,,,,36567
71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,71697.0,,139134.0,,,,87349.0,,,,,,,,16879.0,14645.0,41777.0,,137508.0,37039.0,57003.0,117381.0,117381.0,117381.0,117381.0,117381.0,117381.0,,,102167.0,102167.0,,,,,,,,,123414.0,13921.0,,,,,80707.0,,,,,,,,117889.0,,,,37021
72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,72143.0,,93015.0,,,,87557.0,,,,,,,,127596.0,15721.0,43835.0,,99815.0,38953.0,61089.0,118043.0,118043.0,118043.0,118043.0,118043.0,118043.0,,,108419.0,108419.0,,,,,,,,,2483.0,14655.0,,,,,136905.0,,,,,,,,118613.0,,,,37089
72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,72239.0,,93971.0,,,,139113.0,,,,,,,,29441.0,17069.0,50519.0,,100143.0,43475.0,61193.0,119525.0,119525.0,119525.0,119525.0,119525.0,119525.0,,,143184.0,143184.0,,,,,,,,,3957.0,15789.0,,,,,81749.0,,,,,,,,119703.0,,,,147111
72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,72281.0,,94691.0,,,,105905.0,,,,,,,,35391.0,17815.0,55719.0,,141306.0,44001.0,62867.0,145533.0,145533.0,145533.0,145533.0,145533.0,145533.0,,,111981.0,111981.0,,,,,,,,,123870.0,20383.0,,,,,84481.0,,,,,,,,121017.0,,,,129198
72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,72789.0,,95247.0,,,,117853.0,,,,,,,,38351.0,22723.0,56503.0,,142815.0,44117.0,72019.0,121095.0,121095.0,121095.0,121095.0,121095.0,121095.0,,,113475.0,113475.0,,,,,,,,,5427.0,20513.0,,,,,88335.0,,,,,,,,121521.0,,,,37961
