1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,3.1.2.2,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.1.3.1,4.1.2,4.1.2.1,4.1.2.1.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.1.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.5,4.6,4.6.1,4.6.1.1,4.6.1.2,4.6.2,4.6.2.1,4.6.2.2,4.6.3,4.6.4,4.6.5,4.7,4.8,4.8.1,4.8.2,4.8.3,4.9.1,5,6,7,8,9,bov,cap,oryg
3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,3947.0,,2797.0,6961.0,6961.0,6961.0,6961.0,8093.0,8093.0,8093.0,8093.0,8093.0,,,8467.0,3277.0,6399.0,6399.0,,,2341.0,5313.0,,,7031.0,7031.0,7591.0,7591.0,7591.0,,,,,3375.0,,,,,,,,,6313.0,8263.0,,,,,,,,8635.0,8757.0,,,,,,,,,3195.0,5403.0,1459,1643.0,9021.0,,5443.0,2147.0
3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,,2853.0,7035.0,7035.0,7035.0,7035.0,8113.0,8113.0,8113.0,8113.0,8113.0,,,8615.0,3313.0,6623.0,6623.0,,,2423.0,5369.0,,,7231.0,7231.0,7715.0,7715.0,7715.0,,,,,3429.0,,,,,,,,,6781.0,8315.0,,,,,,,,8807.0,8785.0,,,,,,,,,3233.0,5533.0,1565,1659.0,9035.0,,5493.0,2157.0
3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,3991.0,,2999.0,7291.0,7291.0,7291.0,7291.0,8173.0,8173.0,8173.0,8173.0,8173.0,,,9087.0,3657.0,6675.0,6675.0,,,2611.0,5893.0,,,8139.0,8139.0,8435.0,8435.0,8435.0,,,,,3651.0,,,,,,,,,7029.0,8345.0,,,,,,,,9047.0,8937.0,,,,,,,,,3267.0,5699.0,1569,1681.0,9167.0,,5495.0,2165.0
3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,,3309.0,7425.0,7425.0,7425.0,7425.0,8253.0,8253.0,8253.0,8253.0,8253.0,,,10281.0,3799.0,6801.0,6801.0,,,2759.0,6009.0,,,8633.0,8633.0,,15.0,37.0,,,,,4029.0,,,,,,,,,7047.0,8373.0,,,,,,,,9439.0,9023.0,,,,,,,,,3443.0,5701.0,1591,1683.0,9201.0,,5713.0,2185.0
4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,,3325.0,7875.0,7875.0,7875.0,7875.0,8267.0,8267.0,8267.0,8267.0,8267.0,,,10305.0,3939.0,7331.0,7331.0,,,3095.0,6247.0,,,8831.0,8831.0,,397.0,1563.0,,,,,4517.0,,,,,,,,,7783.0,8495.0,,,,,,,,9637.0,9045.0,,,,,,,,,3489.0,5725.0,1613,1705.0,9485.0,,5729.0,2363.0
4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,4023.0,,3359.0,8013.0,8013.0,8013.0,8013.0,8437.0,8437.0,8437.0,8437.0,8437.0,,,10517.0,4071.0,8027.0,8027.0,,,3415.0,6309.0,,,8921.0,8921.0,,475.0,1675.0,,,,,4659.0,,,,,,,,,7785.0,9073.0,,,,,,,,9749.0,9179.0,,,,,,,,,3569.0,5921.0,1623,1719.0,9487.0,,5757.0,2391.0
4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,4053.0,,3499.0,8133.0,8133.0,8133.0,8133.0,8447.0,8447.0,8447.0,8447.0,8447.0,,,,4085.0,8135.0,8135.0,,,3481.0,6319.0,,,9103.0,9103.0,,1049.0,1939.0,,,,,5131.0,,,,,,,,,8017.0,9617.0,,,,,,,,9885.0,9353.0,,,,,,,,,3607.0,6095.0,1649,1721.0,9671.0,,5763.0,2439.0
4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,,3667.0,8401.0,8401.0,8401.0,8401.0,8775.0,8775.0,8775.0,8775.0,8775.0,,,,4589.0,8245.0,8245.0,,,3555.0,6391.0,,,9771.0,9771.0,,3661.0,2059.0,,,,,6053.0,,,,,,,,,8019.0,9623.0,,,,,,,,10047.0,9427.0,,,,,,,,,3669.0,6303.0,1663,1729.0,9741.0,,6077.0,2451.0
4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,4151.0,,3847.0,8651.0,8651.0,8651.0,8651.0,8915.0,8915.0,8915.0,8915.0,8915.0,,,,4725.0,8601.0,8601.0,,,3631.0,6423.0,,,10411.0,10411.0,,4971.0,2425.0,,,,,6081.0,,,,,,,,,8033.0,9931.0,,,,,,,,10147.0,9515.0,,,,,,,,,3745.0,6395.0,1667,1749.0,9847.0,,6083.0,2453.0
4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,,4133.0,8967.0,8967.0,8967.0,8967.0,9101.0,9101.0,9101.0,9101.0,9101.0,,,,4735.0,8927.0,8927.0,,,3665.0,6879.0,,,,121.0,,5581.0,2645.0,,,,,6273.0,,,,,,,,,8057.0,10247.0,,,,,,,,10473.0,9615.0,,,,,,,,,3789.0,6407.0,1671,1769.0,9881.0,,6097.0,2457.0
4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,4341.0,,4163.0,9031.0,9031.0,9031.0,9031.0,9123.0,9123.0,9123.0,9123.0,9123.0,,,,4853.0,9067.0,9067.0,,,3823.0,6881.0,,,,1243.0,,6769.0,3115.0,,,,,6295.0,,,,,,,,,8155.0,10439.0,,,,,,,,10795.0,9789.0,,,,,,,,,3797.0,6453.0,1703,1781.0,9995.0,,6099.0,2483.0
4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,4373.0,,4503.0,9095.0,9095.0,9095.0,9095.0,9365.0,9365.0,9365.0,9365.0,9365.0,,,,5181.0,9363.0,9363.0,,,3927.0,7055.0,,,,1631.0,,6807.0,3413.0,,,,,7143.0,,,,,,,,,8189.0,10549.0,,,,,,,,,9795.0,,,,,,,,,3803.0,6561.0,1753,1799.0,10221.0,,6161.0,2543.0
4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,4393.0,,4691.0,9213.0,9213.0,9213.0,9213.0,9871.0,9871.0,9871.0,9871.0,9871.0,,,,5497.0,9981.0,9981.0,,,4171.0,7137.0,,,,1687.0,,7567.0,4693.0,,,,,7203.0,,,,,,,,,8433.0,10593.0,,,,,,,,,9827.0,,,,,,,,,3899.0,6605.0,1759,1801.0,10395.0,,6203.0,2573.0
4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,,4695.0,9991.0,9991.0,9991.0,9991.0,9959.0,9959.0,9959.0,9959.0,9959.0,,,,5569.0,9999.0,9999.0,,,4291.0,7215.0,,,,2183.0,,7813.0,5387.0,,,,,7765.0,,,,,,,,,9579.0,10967.0,,,,,,,,,9853.0,,,,,,,,,3901.0,6627.0,1773,1855.0,10497.0,,6347.0,2575.0
4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,4499.0,,4755.0,10179.0,10179.0,10179.0,10179.0,10137.0,10137.0,10137.0,10137.0,10137.0,,,,5601.0,10481.0,10481.0,,,4689.0,7427.0,,,,2315.0,,8145.0,5395.0,,,,,8793.0,,,,,,,,,9891.0,,,,,,,,,,10115.0,,,,,,,,,3921.0,6665.0,1779,1865.0,10499.0,,6431.0,2627.0
4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,,5139.0,10191.0,10191.0,10191.0,10191.0,10405.0,10405.0,10405.0,10405.0,10405.0,,,,5997.0,10605.0,10605.0,,,4823.0,7515.0,,,,2343.0,,8951.0,6167.0,,,,,9343.0,,,,,,,,,10279.0,,,,,,,,,,10485.0,,,,,,,,,3931.0,6667.0,1829,1869.0,10521.0,,6465.0,2641.0
4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,4573.0,,5299.0,10369.0,10369.0,10369.0,10369.0,10471.0,10471.0,10471.0,10471.0,10471.0,,,,6271.0,10663.0,10663.0,,,5089.0,7527.0,,,,2591.0,,9203.0,7355.0,,,,,9557.0,,,,,,,,,10719.0,,,,,,,,,,10559.0,,,,,,,,,4013.0,6743.0,1837,1873.0,10625.0,,6783.0,2667.0
4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,,5373.0,10387.0,10387.0,10387.0,10387.0,10477.0,10477.0,10477.0,10477.0,10477.0,,,,6517.0,,207.0,,,5491.0,7737.0,,,,2815.0,,10937.0,7887.0,,,,,9645.0,,,,,,,,,10799.0,,,,,,,,,,10601.0,,,,,,,,,4025.0,6805.0,1841,1903.0,11003.0,,6787.0,2709.0
4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,,5595.0,10859.0,10859.0,10859.0,10859.0,10525.0,10525.0,10525.0,10525.0,10525.0,,,,6813.0,,329.0,,,6323.0,7877.0,,,,2925.0,,10963.0,8493.0,,,,,9889.0,,,,,,,,,,,,,,,,,,,10729.0,,,,,,,,,4055.0,7075.0,1887,1911.0,11015.0,,6789.0,2711.0
4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,4613.0,,5909.0,,431.0,431.0,485.0,10665.0,10665.0,10665.0,10665.0,10665.0,,,,7079.0,,823.0,,,6403.0,7885.0,,,,3845.0,,,8737.0,,,,,9975.0,,,,,,,,,,,,,,,,,,,10911.0,,,,,,,,,4061.0,7139.0,1893,1915.0,,,6815.0,2721.0
4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,,5911.0,,515.0,515.0,519.0,10685.0,10685.0,10685.0,10685.0,10685.0,,,,7147.0,,983.0,,,6573.0,7895.0,,,,3911.0,,,9195.0,,,,,10103.0,,,,,,,,,,,,,,,,,,,10935.0,,,,,,,,,4081.0,7159.0,1907,1947.0,,,6857.0,2733.0
4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,4679.0,,5981.0,,639.0,639.0,703.0,10697.0,10697.0,10697.0,10697.0,10697.0,,,,7657.0,,1323.0,,,6663.0,8045.0,,,,4167.0,,,9597.0,,,,,10231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4157.0,7201.0,1921,1953.0,,,6873.0,2747.0
4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,4713.0,,6125.0,,1387.0,1387.0,961.0,10779.0,10779.0,10779.0,10779.0,10779.0,,,,7911.0,,1679.0,,,6733.0,8259.0,,,,4187.0,,,10677.0,,,,,10267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177.0,7235.0,1935,1985.0,,,7043.0,2765.0
4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,4719.0,,6223.0,,4777.0,4777.0,1169.0,10973.0,10973.0,10973.0,10973.0,10973.0,,,,8039.0,,1777.0,,,6943.0,8295.0,,,,4349.0,,,10927.0,,,,,10949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.0,7251.0,1961,2089.0,,,7049.0,2781.0
4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,4761.0,,6267.0,,5205.0,5205.0,1827.0,,281.0,131.0,131.0,131.0,,,,8105.0,,2073.0,,,7415.0,8359.0,,,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4229.0,7361.0,1973,2437.0,,,7245.0,2833.0
4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,4779.0,,6327.0,,7101.0,7101.0,2399.0,,3839.0,2525.0,2525.0,2525.0,,,,8225.0,,2413.0,,,7599.0,8387.0,,,,4901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4243.0,7507.0,1983,2441.0,,,7259.0,2845.0
4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,4821.0,,6457.0,,8479.0,8479.0,2531.0,,3941.0,4799.0,4799.0,4799.0,,,,8749.0,,3071.0,,,8303.0,8487.0,,,,5547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247.0,7587.0,1987,2471.0,,,7277.0,2865.0
4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,4855.0,,6535.0,,9057.0,9057.0,2681.0,,4027.0,6843.0,6843.0,6843.0,,,,9055.0,,3215.0,,,8331.0,8531.0,,,,6335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4309.0,7615.0,2027,2557.0,,,7523.0,3013.0
4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,4953.0,,6555.0,,10721.0,10721.0,2703.0,,4125.0,9355.0,9355.0,9355.0,,,,9759.0,,3379.0,,,8453.0,8753.0,,,,6835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.0,7693.0,2037,2621.0,,,7547.0,3029.0
5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,,6585.0,,,1707.0,2799.0,,4859.0,10217.0,10217.0,10217.0,,,,9797.0,,3533.0,,,8781.0,8985.0,,,,7217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409.0,7695.0,2045,2629.0,,,7631.0,3039.0
5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,5135.0,,6593.0,,,1881.0,3011.0,,5103.0,,2011.0,231.0,,,,10187.0,,3723.0,,,9141.0,9119.0,,,,7349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417.0,7871.0,2061,2655.0,,,7707.0,3047.0
5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,5177.0,,6625.0,,,4731.0,3051.0,,6287.0,,3131.0,567.0,,,,10255.0,,3841.0,,,9143.0,9171.0,,,,7993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4515.0,7901.0,2083,2697.0,,,7731.0,3069.0
5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,5215.0,,6687.0,,,4869.0,3165.0,,6885.0,,5611.0,611.0,,,,10265.0,,4135.0,,,9507.0,9551.0,,,,8327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4629.0,7917.0,2093,2749.0,,,7749.0,3083.0
5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,5229.0,,6847.0,,,10091.0,3807.0,,7601.0,,5743.0,831.0,,,,10433.0,,4555.0,,,9625.0,9553.0,,,,8613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639.0,8337.0,2097,2787.0,,,7939.0,3085.0
5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,,6967.0,,,,3959.0,,9217.0,,6069.0,941.0,,,,10447.0,,4729.0,,,9895.0,9573.0,,,,9107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4645.0,8895.0,2123,2877.0,,,7997.0,3089.0
5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,5251.0,,6975.0,,,,4403.0,,10051.0,,8905.0,1181.0,,,,10527.0,,4789.0,,,10259.0,9719.0,,,,9963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4673.0,8961.0,2125,2891.0,,,8025.0,3123.0
5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,5253.0,,6979.0,,,,4427.0,,,,10037.0,1641.0,,,,10543.0,,5105.0,,,10739.0,10171.0,,,,10073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791.0,8977.0,2187,2919.0,,,8213.0,3137.0
5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,5435.0,,7063.0,,,,4843.0,,,,,1755.0,,,,10669.0,,5571.0,,,10793.0,10291.0,,,,10635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795.0,8989.0,2193,3103.0,,,8533.0,3143.0
5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,5461.0,,7179.0,,,,5357.0,,,,,2099.0,,,,10705.0,,5723.0,,,10815.0,10365.0,,,,10909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831.0,9003.0,2215,3151.0,,,8545.0,3157.0
5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,,7221.0,,,,5359.0,,,,,2197.0,,,,10733.0,,6801.0,,,10965.0,10457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851.0,9049.0,2217,3191.0,,,8617.0,3173.0
5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,5647.0,,7223.0,,,,5457.0,,,,,2339.0,,,,10991.0,,6867.0,,,11009.0,10577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4861.0,9081.0,2313,3199.0,,,8769.0,3275.0
5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,,7241.0,,,,6579.0,,,,,3139.0,,,,,,7013.0,,,,10645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.0,9159.0,2331,3201.0,,,8771.0,3285.0
5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,5991.0,,7369.0,,,,7227.0,,,,,3185.0,,,,,,7473.0,,,,10863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4903.0,9191.0,2355,3239.0,,,8829.0,3287.0
6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,,7709.0,,,,7233.0,,,,,3357.0,,,,,,7669.0,,,,10921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069.0,9443.0,2359,3307.0,,,9017.0,3351.0
6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,,7881.0,,,,7853.0,,,,,3527.0,,,,,,8175.0,,,,10983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.0,9449.0,2389,3331.0,,,9085.0,3369.0
6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,,8061.0,,,,7867.0,,,,,3541.0,,,,,,9497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083.0,9519.0,2401,3431.0,,,9205.0,3373.0
6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,6251.0,,8099.0,,,,8265.0,,,,,3837.0,,,,,,10491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113.0,9581.0,2429,3465.0,,,9337.0,3411.0
6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,6363.0,,8107.0,,,,8499.0,,,,,3993.0,,,,,,10603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161.0,9647.0,2433,3517.0,,,9403.0,3423.0
6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,6373.0,,8137.0,,,,9517.0,,,,,4153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187.0,9841.0,2435,3583.0,,,9589.0,3433.0
6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,6377.0,,8285.0,,,,10691.0,,,,,4605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209.0,9873.0,2447,3635.0,,,9607.0,3459.0
6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0,,8333.0,,,,10915.0,,,,,4661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223.0,9887.0,2467,3647.0,,,9723.0,3483.0
6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,6419.0,,8431.0,,,,10995.0,,,,,4919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5231.0,10099.0,2479,3763.0,,,9955.0,3493.0
6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,6443.0,,8519.0,,,,,,,,,5213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5249.0,10109.0,2487,3771.0,,,9985.0,3507.0
6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,6455.0,,8543.0,,,,,,,,,5711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.0,10113.0,2489,3795.0,,,10055.0,3543.0
6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,6505.0,,8561.0,,,,,,,,,5971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5273.0,10151.0,2511,3977.0,,,10125.0,3547.0
6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,6525.0,,8565.0,,,,,,,,,6059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.0,10269.0,2533,4063.0,,,10261.0,3553.0
6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,6533.0,,8597.0,,,,,,,,,6137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5309.0,10363.0,2539,4067.0,,,10325.0,3581.0
6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,6581.0,,8653.0,,,,,,,,,6239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.0,10371.0,2545,4139.0,,,10341.0,3593.0
6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,,8687.0,,,,,,,,,6325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.0,10397.0,2571,4185.0,,,10367.0,3595.0
6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,6621.0,,8767.0,,,,,,,,,6589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.0,10403.0,2581,4193.0,,,10393.0,3603.0
6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,6671.0,,8819.0,,,,,,,,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591.0,10417.0,2607,4205.0,,,10415.0,3649.0
6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0,,8907.0,,,,,,,,,7065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5615.0,10467.0,2631,4213.0,,,10421.0,3677.0
6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,6721.0,,8943.0,,,,,,,,,7185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749.0,10501.0,2633,4297.0,,,10431.0,3787.0
6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0,,8947.0,,,,,,,,,7209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5761.0,10523.0,2639,4325.0,,,10873.0,3817.0
6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,6889.0,,9199.0,,,,,,,,,7229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837.0,10531.0,2651,4335.0,,,10877.0,3829.0
6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,6925.0,,9423.0,,,,,,,,,7267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5915.0,10653.0,2657,4375.0,,,10923.0,3851.0
6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,6955.0,,9437.0,,,,,,,,,7299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5947.0,10773.0,2673,4521.0,,,10977.0,3853.0
7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,7097.0,,9479.0,,,,,,,,,7579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.0,10857.0,2701,4585.0,,,10979.0,3903.0
7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,7261.0,,10069.0,,,,,,,,,7637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6087.0,10943.0,2729,4621.0,,,11017.0,3907.0
